feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
atr_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,920.0,4789.0,False,False,0.0,0.0,0.003950973684210526,0.003948971052631579,0.0007608667371737601,0.0007618413695470169,0.002263157894736844,0.0021999999999999854,0.005994736842105286,0.006594736842105238,-0.002632039854645169,0.002632039854645169,-0.021551724120263818,0.021551724120263818,1.0012809488499868,0.9827586198847956,0.0201,0.8501485038517005,1.7969999999999735e-05,0.01278527678164604,False,,0.05706904075655503,0.0025367894736842175,0.002568421052631559,0.002810263157894754,0.002794736842105247,0.0033157894736842016,0.0033263157894737037,0.003947368421052623,0.00392105263157896,0.004536842105263151,0.004526315789473688,0.005247368421052627,0.005205263157894702,0.005574315789473701,0.00563163157894738,0.9460120024745875
t3_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.005,0.0046,44.032,44.5178,13.1253667092105,12.619826035287335,0.0,0.0,50.0,50.0,0.03701229921896703,0.03701229921896703,0.0,0.0,0.961483691456074,0.0,0.019,0.892864594812327,0.4858,0.0015381506272596581,False,,0.05755044984622669,2.0,2.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9455813669649568
t15_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.006,0.0054,44.222,44.6807,12.767996621934772,12.384679468543135,0.0,0.0,50.0,50.0,0.035925761384674945,0.035925761384674945,0.0,0.0,0.9699782851810841,0.0,0.02,0.8542864267989009,0.48470000000000013,0.0016332054797760659,False,,0.057558966864451014,1.9900000000000002,2.0,12.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9455737517548481
t43_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,22.0,53.0,False,False,0.973,0.9759,0.005901282384158289,0.0046891372968395064,0.04236769519913655,0.03607677831787165,0.0,0.0,0.475614712250357,0.6926657213920191,-0.028610125747762557,0.028610125747762557,0.0,0.0,0.8515161881582687,0.0,0.0052,1.0,0.0012992109501930207,0.024086146122973894,False,,0.057896271870736454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115671767717297,0.18393972058572117,0.9452722602298661
close_max_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,401.0,714.0,False,False,0.0,0.0,1.0157641,1.01597602,0.013832065906336526,0.013898009800947858,0.9939,0.9895,1.0805,1.1069,0.015320921792871213,0.015320921792871213,0.0,0.0,1.0047674652545109,1.004092769385864,0.0282,0.4581705823601202,0.0003851599999999965,0.015458687105076191,False,,0.0589796088979474,0.9964980000000001,0.9964,0.9993,0.9993,1.0051,1.0053,1.0131,1.0131,1.023425,1.0237,1.0416050000000001,1.0423,1.060116,1.0584,0.9443052459156168
t12_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.006,0.0055,44.074,44.5433,13.170344793587676,12.518857667124784,0.0,0.0,50.0,50.0,0.035633083822411336,0.035633083822411336,0.0,0.0,0.9505337835360973,0.0,0.02,0.8542864267989009,0.4693,0.003506056246962961,False,,0.059139140069374305,1.0,2.0,11.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9441630114193488
close_std_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9880.0,False,False,0.0,0.0,0.002501843199928359,0.0024734987886237767,0.0012481131316357482,0.0012621708878799767,0.00021213203435594088,0.00020736441353325435,0.008312219920093547,0.011563001340482517,-0.022709809362173036,0.022709809362173036,-0.011669384842641588,0.011669384842641588,1.0112632059359408,0.9982525218434704,0.0222,0.7543187974435375,4.0671450406845356e-05,0.0031537310766531048,False,,0.05973292528146773,0.0005096195696771465,0.0005540758070877897,0.000912140340079305,0.0008903367109463736,0.0016091923215011367,0.0015709869509324499,0.002257207526877261,0.002239196273250662,0.0031526544540647914,0.0031117519181322714,0.00482414123109312,0.004850335028269725,0.006452476903038272,0.006477502605098338,0.9436339818680234
t32_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.846,0.8353,0.161,0.1799,0.38630069664476174,0.4227929344094325,0.0,0.0,2.0,3.0,0.04892561717881479,0.04892561717881479,0.0,0.0,1.0944658864986054,0.0,0.0107,0.9999255630269774,0.018899999999999917,0.0008030327121397975,False,,0.06042864989095459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.943014883748031
slope_pvalue_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.17382437668032746,0.16776462731820296,0.2664962483622258,0.2613927565055007,1.904595461874294e-09,1.6049844610518564e-11,0.9999999999999895,0.9999999999999917,-0.0227385916287469,0.0227385916287469,-0.008082062375164895,0.008082062375164895,0.9808496671564052,0.9204593778125162,0.0235,0.6895221888868154,0.0061186301055657305,0.006721727762082705,False,,0.061042381765994504,2.5780206095174443e-07,5.105413120084285e-07,6.699689689164281e-06,1.1715882000339138e-05,0.0014226183861095775,0.0011803737264737407,0.02646466964487202,0.02447360401559156,0.24777875087410667,0.2279411861575938,0.8259504330493896,0.8027523289534735,0.9657921903062129,0.9636264333516114,0.9424694217544867
headline_cluster_count,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,7.0,8.0,False,False,0.032,0.028,2.451,2.4965,1.144075132107987,1.1357450161344171,0.0,0.0,6.0,7.0,0.03977011537356418,0.03977011537356418,0.0,0.0,0.9927189082772788,0.9999999999989999,0.019,0.892864594812327,0.04549999999999996,0.0023601263061663667,False,,0.06113024167973055,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,0.9423913867698619
t4_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,49.0,51.0,False,False,0.005,0.0033,44.9,44.4161,11.97653695512344,12.603342620690809,0.0,0.0,50.0,50.0,-0.04040400007223712,0.04040400007223712,0.0,0.0,1.0523361358892793,0.0,0.0167,0.9586575829405464,0.5285,0.004171501403179992,False,,0.06127550147541711,1.0,2.0,13.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.942262398981009
t6_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.788,0.8046,0.239,0.2176,0.4961099929704351,0.46633891881197287,0.0,0.0,3.0,4.0,-0.04313559553966124,0.04313559553966124,0.0,0.0,0.9399909806671111,0.0,0.0166,0.960726854078068,0.021599999999999953,0.0017163635559669522,False,,0.061451959095628186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9421057556406169
high_low_range_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,978.0,8023.0,False,False,0.0,0.0,0.003931754,0.0039243889999999995,0.0007143945569970888,0.0007170852316161172,0.002517999999999996,0.0024260000000000193,0.0059520000000000154,0.005892000000000004,-0.010309429036874759,0.010309429036874759,-0.014184397151269167,0.014184397151269167,1.0037663691428056,1.0045890688321946,0.0185,0.910045116109229,1.607140000000113e-05,0.019286024356789867,False,,0.06227985054493379,0.0026639400000000083,0.002655979999999992,0.0028278999999999973,0.0028180000000000093,0.0033175000000000023,0.003313999999999999,0.003938999999999988,0.003922000000000007,0.004516000000000008,0.004517999999999979,0.005056500000000005,0.005065999999999987,0.0053600599999999885,0.005346040000000015,0.9413715222848431
close_kurt_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9985.0,False,False,0.0,0.0,-0.26169766665685096,-0.20796383774690685,1.9183389457707443,1.960617037257802,-3.310113870991812,-3.324277827237851,4.834998188500572,4.993202259855609,0.028010602103648103,0.028010602103648103,0.0041687524072716855,0.0041687524072716855,1.0220389058874313,1.0242325794192617,0.0256,0.5831112276648124,0.0635869778099395,0.004648303374882803,False,,0.062427657885802595,-3.152306871590942,-3.1614194853564617,-2.9142529782751785,-2.927974018013103,-1.8962757121467462,-1.855835311678148,-0.43163273838673755,-0.4188941687336456,1.1594513756187663,1.2739399254262556,3.294742894480549,3.281346125835861,4.182292309936476,4.39393764153187,0.9412405565476039
t48_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.0,0.0002,49.412,49.3805,4.434176126172473,4.555062525307523,3.0,0.0,50.0,50.0,-0.007103912678178732,0.007103912678178732,0.0,0.0,1.0272624261405625,0.0,0.0023,1.0,0.046099999999999995,0.053921782733623004,False,,0.06332569541180173,18.97,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9404456266926973
slope_pvalue_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.06409660143688437,0.07000686746330514,0.18033649190039064,0.18853570097417274,1.1100713958416148e-35,2.8996990197717207e-44,0.9845314483918766,0.9994034095905302,0.03277354441192389,0.03277354441192389,-2.7164023057317763e-05,2.7164023057317763e-05,1.0454661670876102,1.6655040473444869,0.0237,0.6793875635727146,0.005911105724046803,0.007342397872322698,False,,0.06384310630730392,7.850049063588404e-30,1.348156366327591e-31,1.2314731723082943e-24,5.291093828998107e-25,9.114526756186691e-15,1.0336510988309878e-14,1.8610458570584596e-07,9.807164414441225e-08,0.0032407917394548795,0.005397551760323341,0.5187095913382337,0.5636211492646999,0.8916751774208711,0.9056743380920089,0.9399882314142081
close_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,984.0,8882.0,False,False,0.0,0.0,1.001133946,1.0014005428000001,0.012202223137550898,0.012053805530542833,0.9595940000000001,0.94668,1.04535,1.057816,0.02184821544181705,0.02184821544181705,0.0131534046835257,0.0131534046835257,0.9878368387200555,0.9725143476983171,0.0224,0.7445237197849787,0.00038625759999999737,0.006882427869081659,False,,0.0642840479944244,0.9733143599999999,0.9729471599999999,0.9807255,0.9818676000000001,0.9930725,0.9934854999999999,1.001141,1.001353,1.00919,1.00916,1.0215421,1.0210024999999998,1.03134748,1.0306309599999999,0.9395987865123379
t2_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,74.0,260.0,False,False,0.776,0.7995,0.04662010152929028,0.04261357804988921,0.11082114096761297,0.10998322095612642,0.0,0.0,0.7875787320357994,0.951257239080517,-0.03615306108909138,0.03615306108909138,0.0,0.0,0.992438987677235,0.0,0.0244,0.6438041636523331,0.0052839546180632555,0.003923829629661106,False,,0.06447689071875248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236811145825616,0.31881407581088667,0.47585856512785324,0.5,0.9394285669506487
garman_klass_vol_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.871110361760462e-06,5.9116869720747196e-06,2.2539066890307254e-06,2.3104700216111564e-06,1.5609604273499492e-06,1.5479593434813685e-06,1.2600126907205615e-05,1.651865816327255e-05,0.018002782683485617,0.018002782683485617,-0.01972214218992786,0.01972214218992786,1.0250952303218572,1.0139942282415504,0.0202,0.845964014032807,7.065035654500999e-08,0.007227894231996771,False,,0.06515281910541024,2.289460820944095e-06,2.266497377269685e-06,2.793057206868053e-06,2.7893427983851024e-06,3.997708685184322e-06,4.017441724657966e-06,5.653795840117283e-06,5.585076572209812e-06,7.482079070690605e-06,7.550574198611351e-06,9.823322057044957e-06,1.010191438715088e-05,1.1719126977338113e-05,1.1774319454115887e-05,0.9388324210979133
t33_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.851,0.8343,0.161,0.1803,0.41382393629447084,0.42167486404704857,0.0,0.0,5.0,3.0,0.04663819152843725,0.04663819152843725,0.0,0.0,1.0189716617696376,0.0,0.0167,0.9586575829405464,0.024499999999999966,0.002105063342445131,False,,0.06544325487088237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.938576498962572
close_skew_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.00886140501997174,0.016262023472714337,0.5252823243633069,0.5169875050076181,-1.5878861067175616,-1.9944747649841363,1.687482703702482,2.325790280669497,0.014088839676261284,0.014088839676261284,0.0229267022327336,0.0229267022327336,0.984208835949835,0.9829195828351307,0.0231,0.7096971572575586,0.015649043755561275,0.006732233853547963,False,,0.06684777576254285,-1.2354616290232885,-1.179847103098897,-0.8617659699832054,-0.8330300108541999,-0.3321809442867477,-0.3266586307340649,0.0014510676774894672,0.017450863600516495,0.3656863617299192,0.35928881057109663,0.8549901580723852,0.8651149558677064,1.2737469910112587,1.2480491104536484,0.9373408491058975
t14_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,170.0,697.0,False,False,0.794,0.7963,0.03700866090165455,0.04186644338265955,0.10716746716819456,0.12203349629398427,0.0,0.0,0.951229424500714,1.2323297192671523,0.045328891400742005,0.045328891400742005,0.0,0.0,1.1387177425899169,0.0,0.0183,0.9164894869676056,0.005211874268193286,0.003416344959533438,False,,0.06704523636027544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23996463602107154,0.28,0.5770751736988431,0.6549846024623855,0.9371673907762629
close_max_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,536.0,1016.0,False,False,0.0,0.0,1.0102578,1.01079873,0.018562082589786904,0.018446743713253628,0.954,0.9373,1.0805,1.1069,0.029141665400658816,0.029141665400658816,0.008385744234448338,0.008385744234448338,0.9937863180508354,1.0062893081339122,0.0231,0.7096971572575586,0.0006420100000000002,0.006437558500959037,False,,0.06706496813606619,0.9683970000000001,0.969098,0.980495,0.982,0.9978750000000001,0.9984,1.01,1.0102,1.021725,1.0224,1.0414,1.041905,1.06011,1.058301,0.9371500610190452
t21_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,165.0,702.0,False,False,0.803,0.7967,0.03929129300396899,0.0450862252702693,0.11321355900325446,0.12991511193437744,0.0,0.0,0.951229424500714,1.6843777602224326,0.051185850151416426,0.051185850151416426,0.0,0.0,1.1475225500992805,0.0,0.0148,0.9872196167200396,0.005794932266300301,0.0011019168341956827,False,,0.06708776698561211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28004645111885224,0.3044569143307725,0.5771237541745918,0.6703200460356393,0.9371300383518345
atr_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,758.0,2526.0,False,False,0.0,0.0,0.003947100000000001,0.003952305555555555,0.0008204524746305086,0.0008237561359166655,0.002044444444444429,0.0019777777777777697,0.007077777777777763,0.006722222222222197,0.006344737459112083,0.006344737459112083,-0.023094688202536993,0.023094688202536993,1.0040266321137226,1.0346420314723934,0.027,0.514300392655266,2.6076666666667663e-05,0.011616091125555969,False,,0.06805551678720505,0.0023663333333333193,0.0024222222222222266,0.002710555555555484,0.0027333333333333285,0.0033111111111111258,0.0033000000000000065,0.003938888888888912,0.0039111111111111,0.004513888888888882,0.004544444444444478,0.005333333333333313,0.005366666666666669,0.005757000000000018,0.005900000000000041,0.9362809182504657
close_skew_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.008011019476600503,0.004811850552673921,0.5538337781509185,0.560235730849379,-2.2112210379813275,-2.09283122594749,1.7644954150738374,2.24087505082674,0.023152921571636367,0.023152921571636367,0.016248366609907805,0.016248366609907805,1.0115593395527864,0.9715362042142074,0.0243,0.6488906288579984,0.016207088153073666,0.005386374627788529,False,,0.0690876628093327,-1.288626976468826,-1.3480671147223784,-0.9237339319006413,-0.9069929174025252,-0.3790431442692563,-0.3559944875217006,-0.004221483273166219,0.007950588160943652,0.370082704889725,0.37180839644993247,0.9083641087398773,0.9330612677189292,1.2546250288891914,1.3170258992018677,0.9353769899207469
headline_density_second_half,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,13.0,15.0,False,False,0.005,0.0078,4.849,4.9412,2.0948956030283674,2.1959109186112826,0.0,0.0,12.0,14.0,0.044011739709927465,0.044011739709927465,0.0,0.0,1.0482197372679765,0.9999999999996666,0.0205,0.8331426633515289,0.10219999999999999,0.005033841929321421,False,,0.06954558163924889,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,6.0,8.0,9.0,10.0,11.0,0.9349765144813564
t38_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,3.0,False,False,0.877,0.893,0.132,0.1134,0.36429206511905904,0.33667755371797176,0.0,0.0,2.0,2.0,-0.0510579334026121,0.0510579334026121,0.0,0.0,0.9241967804240084,0.0,0.016,0.9717654294186084,0.01860000000000006,0.0025189617506372374,False,,0.06957689515324934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9349491416011932
close_vs_open_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.7148335485689937e-05,5.575266663533955e-05,0.0012865671043374813,0.0012563573492546144,-0.003857521290272413,-0.005062075491979736,0.004761954511303309,0.005701112770166737,0.022233065831530313,0.022233065831530313,0.017232448391730312,0.017232448391730312,0.9765190980264161,1.02415780250496,0.0242,0.6539775836971018,4.970024767436238e-05,0.006181688779807803,False,,0.06984720300306843,-0.0031442157612418882,-0.0030076387185075664,-0.002014852902732869,-0.002008842616578532,-0.0007863068026547134,-0.0007532146731281035,3.4482849718957915e-05,6.188242355378309e-05,0.0008036920875054054,0.0008751950972277669,0.0021933028285204222,0.0021099428210339705,0.0031358735980813717,0.0030636006764868315,0.9347129171277854
macd_histogram,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-2.5151009588700385e-05,6.154142873426005e-06,0.0010331449634191636,0.0010025483896048428,-0.003439334314522743,-0.004516123550626918,0.0035572642479625473,0.0040777593273789905,0.030300832448741807,0.030300832448741807,0.0035686779638684834,0.0035686779638684834,0.9703850128800441,0.9772440114035241,0.024,0.6641493365615636,4.565221819703191e-05,0.012166629155499537,False,,0.07003613956810983,-0.0024332961420641,-0.002350424661117754,-0.0017563869469878718,-0.0016344491513137934,-0.0007015604754853079,-0.0006441997441421311,3.208151510144966e-06,7.972144071631115e-06,0.0006333855762882328,0.0006603682914775845,0.0015845003112735128,0.0016465182177573476,0.0024935339212771293,0.002386110469031803,0.934547874620031
close_std_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.007973239147893961,0.007897748029928089,0.0037702831722776116,0.0037413846032720486,0.0022282197524719502,0.001531551167800756,0.02714357623107621,0.037059351404613285,-0.02002266527377183,0.02002266527377183,0.008688405573158755,0.008688405573158755,0.9923351725381304,0.9065415542118708,0.0325,0.28709645175139487,0.00012226392739945427,0.008949756105413566,False,,0.07016082695234416,0.0028802175227654525,0.0027315653998869517,0.003571763088380056,0.0034848387659079483,0.005225489921734525,0.005274328253928785,0.007016514775085143,0.007058025971348967,0.010003259088424532,0.00960557454087204,0.015265529689851952,0.0151659901296407,0.02043834778431217,0.020150893416543695,0.9344389878742324
t20_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.005,0.0054,45.003,44.4156,11.969890110993887,12.748440254120945,0.0,0.0,50.0,50.0,-0.04907313221367411,0.04907313221367411,0.0,0.0,1.065042380164453,0.0,0.0193,0.8818551543971647,0.5892,0.0024707307491544043,False,,0.07084386296282852,1.0,1.0,13.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9338429574907247
mean_amplitude_all,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,890.0,7096.0,False,False,0.0,0.0001,0.42340144367127086,0.42388078976934146,0.07026471389406336,0.06937247573803819,0.05381944444444444,0.0,0.65,0.75,0.006822003129287296,0.006822003129287296,0.03008945235554012,0.03008945235554012,0.9873017606197375,0.9713108724331294,0.0272,0.5047375221380638,0.0027753215074238172,0.00705071278064506,False,,0.07116216826547248,0.23593229166666665,0.24710286458333336,0.30857604166666663,0.3045753205128205,0.3783365885416667,0.3809663318452381,0.42537847222222225,0.4281365740740741,0.47,0.47000000000000003,0.5312556818181818,0.5280655448717946,0.5714285714285714,0.5791698717948718,0.9335654578048579
t39_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,44.0,51.0,False,False,0.003,0.0022,47.599,47.1722,8.38250949689086,9.382374435877388,0.0,0.0,50.0,50.0,-0.050915540287577686,0.050915540287577686,0.0,0.0,1.1192799053023759,0.0,0.0202,0.845964014032807,0.43320000000000003,0.0002928394569942019,False,,0.07140837974457188,5.99,4.0,30.0,21.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9333509228651021
t38_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,47.0,51.0,False,False,0.003,0.0019,46.726,47.2717,10.232185574041434,9.184874267050702,0.0,0.0,50.0,50.0,0.053331714524838675,0.053331714524838675,0.0,0.0,0.8976453955596145,0.0,0.0176,0.9370256468777345,0.5457,0.0008675790469342696,False,,0.07179929357177295,3.0,5.0,16.950000000000003,23.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.933010504856276
headline_density_first_half,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,14.0,16.0,False,False,0.006,0.0068,4.891,4.9736,2.2049900183404416,2.234413189235604,0.0,0.0,14.0,16.0,0.037460487037547056,0.037460487037547056,0.0,0.0,1.0133439020809236,0.9999999999996666,0.0243,0.6488906288579984,0.08979999999999985,0.010181803293504741,False,,0.0719422903310518,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,6.0,9.0,9.0,11.0,11.0,0.9328860415528213
atr_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,512.0,1169.0,False,False,0.0,0.0,0.003947450000000002,0.0039502875,0.0009224359791528289,0.0009557873496701705,0.001700000000000007,0.0016500000000000126,0.007274999999999976,0.008324999999999944,0.0030760942342342406,0.0030760942342342406,-0.03773584902812053,0.03773584902812053,1.0361557552338927,1.018867923759359,0.0247,0.628556489933488,3.8932500000000156e-05,0.006513731803073567,False,,0.07202567506542834,0.002224499999999978,0.0022250000000000048,0.002574999999999994,0.0025750000000000217,0.003250000000000003,0.0032250000000000056,0.0039000000000000146,0.00385000000000002,0.004574999999999975,0.004574999999999996,0.005576249999999993,0.005674999999999986,0.006300499999999917,0.0065249999999999475,0.9328134794336596
t19_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,161.0,714.0,False,False,0.809,0.7954,0.03602627887752253,0.04163545909403081,0.10720572678621305,0.12018735651157353,0.0,0.0,0.8021661131440951,1.6607079764250579,0.05232164721611976,0.05232164721611976,0.0,0.0,1.1210908233487098,0.0,0.0198,0.862418062069343,0.0057006937770667,0.0005755349048483775,False,,0.07269718212096814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21972770539583128,0.2834199316446088,0.572946271332344,0.6197430518603532,0.932229539395984
bollinger_upper_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.011881190451637,1.012356489605413,0.01898381626138366,0.018947051752132855,0.9558878596471913,0.9394109064458754,1.0897269245421963,1.1138428748652185,0.025037070903271414,0.025037070903271414,0.02076266805137039,0.02076266805137039,0.9980633762072566,1.0038228243500216,0.0203,0.8417341030702168,0.0006040938596747888,0.006786256504009697,False,,0.0728859954586515,0.970209747707991,0.9703333100254999,0.9813692170079636,0.983164167280752,0.999404397321205,0.9996227427177495,1.0110106704451787,1.0115194525402504,1.0239090560573652,1.024221078461019,1.0437284386689354,1.0445869785380055,1.0628242786095399,1.0622409718371848,0.932065479680818
t39_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,49.0,128.0,False,False,0.895,0.8908,0.018070204201349707,0.02192581063496453,0.06819935194193623,0.07885770297337377,0.0,0.0,0.5029411508154578,1.0706883046498268,0.05653435588128294,0.05653435588128294,0.0,0.0,1.1562822919396007,0.0,0.018,0.925680578991055,0.0038765788999456778,0.00010038063686580168,False,,0.07463473651814874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11758581094309375,0.17496887455557766,0.4137238844367639,0.4303539882125289,0.9305487399746935
t10_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,70.0,269.0,False,False,0.784,0.7916,0.04907516051046932,0.04256201762926396,0.12081706553071478,0.10666721687227436,0.0,0.0,0.9696596689557312,0.9303539882125289,-0.05390912991092009,0.05390912991092009,0.0,0.0,0.8828820365966755,0.0,0.0189,0.8964198492725802,0.006513142881205362,0.002078957808580793,False,,0.07488808771950088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523440448593567,0.3032653298563167,0.5000655015972661,0.47846979409493995,0.9303294095682234
close_kurt_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.5892833145338435,-0.5889670859223626,0.7291091175137797,0.720529440256875,-1.80633456171843,-1.8914595170419608,3.2870879758918106,6.870057745540652,0.0004337191839800861,0.0004337191839800861,0.03523491909736347,0.03523491909736347,0.9882326567425886,1.0136101696576183,0.0239,0.6692322821687073,0.027122404266639196,0.016106022845569497,False,,0.07567466112691305,-1.63993167529789,-1.6417486352151622,-1.4871191864842164,-1.4676912124803734,-1.082989098898914,-1.0875690486995526,-0.7477775510855078,-0.7189552632253913,-0.2649855785718871,-0.25843236167933237,0.8579526242151742,0.7193565374852954,1.904390301520791,1.863927382142026,0.9296491180264174
