feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
t38_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,56.0,122.0,False,False,0.877,0.8877,0.02588973533178374,0.022485689509063284,0.08650678678862848,0.07896241749844227,0.0,0.0,0.6336388180828285,0.8827726972305087,-0.03935004349425882,0.03935004349425882,0.0,0.0,0.9127887005035455,0.0,0.0142,0.9920767430541553,0.003551821407716763,0.0007718578724427783,False,,0.054321901366701605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22466448205861078,0.18393972058572117,0.4525289597252581,0.42318117527770005,0.9484769297723163
close_kurt_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.35896696478124457,-0.38284504980883877,1.2162270390800591,1.194206991925606,-2.166320228017702,-2.3877250573033533,7.744772684918038,9.14519747188791,-0.01963291742439445,0.01963291742439445,-0.007953301275059879,0.007953301275059879,0.9818947890090564,1.003385360248317,0.0202,0.845964014032807,0.033956215886191944,0.006925524672820235,False,,0.054711743372274566,-1.978311806455549,-2.021567194334627,-1.746939321362042,-1.7699753839074155,-1.2117640554116043,-1.231872473000892,-0.6388102666191193,-0.649806907191834,0.17088702146765167,0.15545937587232672,2.138318028990445,1.9335639872282213,3.781541114648918,3.6050347477601887,0.9481263542232474
t43_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,22.0,52.0,False,False,0.973,0.9775,0.005901282384158289,0.004099944643929685,0.04236769519913655,0.03311575184200811,0.0,0.0,0.475614712250357,0.5,-0.042516774436736376,0.042516774436736376,0.0,0.0,0.7816274094112482,0.0,0.0071,0.9999999999346276,0.001820845970428322,0.005178461801094975,False,,0.054795236237831356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26115671767717297,0.16643554184903978,0.9480513047885283
t29_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,5.0,False,False,0.842,0.8246,0.176,0.1911,0.4256820470788088,0.434280612006795,0.0,0.0,2.0,4.0,0.03547248492997636,0.03547248492997636,0.0,0.0,1.0201995009795988,0.0,0.0174,0.9423012230538012,0.02210000000000001,0.0019636049474201223,False,,0.05483608987739648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.94801458690727
t42_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,25.0,52.0,False,False,0.975,0.9794,0.005542253085752334,0.003804774257946087,0.04121230084362683,0.031742754290060536,0.0,0.0,0.5,0.5,-0.04215922897284138,0.04215922897284138,0.0,0.0,0.7702252395403225,0.0,0.0067,0.9999999999969502,0.0017374788278062589,0.006105372317632134,False,,0.05496460129047351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23643167249060712,0.1362658965170063,0.9478991037014526
close_max_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,401.0,704.0,False,False,0.0,0.0,1.0157641,1.0160085899999998,0.013832065906336526,0.013941655719042802,0.9939,0.9886,1.0805,1.093,0.017675595362088473,0.017675595362088473,-0.0027285129602934357,0.0027285129602934357,1.0079228809666203,1.0054570258660045,0.0242,0.6539775836971018,0.00038398999999999725,0.010582626239064728,False,,0.05518673456144664,0.9964980000000001,0.9966,0.9993,0.9994,1.0051,1.0053,1.0131,1.0130499999999998,1.023425,1.023725,1.0416050000000001,1.0435,1.060116,1.0581040000000002,0.9476995561507099
t11_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.807,0.7915,0.216,0.234,0.46857610221133084,0.48442488246029913,0.0,0.0,3.0,4.0,0.038414250993627254,0.038414250993627254,0.0,0.0,1.033823279021572,0.0,0.0155,0.979223266319427,0.018799999999999928,0.0014530300432163351,False,,0.05536728103684359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9475374288821536
headline_density_second_half,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,13.0,16.0,False,False,0.005,0.0091,4.849,4.9178,2.0948956030283674,2.2192196046280226,0.0,0.0,12.0,15.0,0.032841732017819814,0.032841732017819814,0.0,0.0,1.0593461561611346,0.9999999999996666,0.0184,0.9132985855465285,0.08479999999999986,0.004985528458867879,False,,0.05622726047668769,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,6.0,8.0,9.0,10.0,11.0,0.9467659446213199
t26_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.839,0.8258,0.175,0.1928,0.4177912750998392,0.4414155012734334,0.0,0.0,3.0,3.0,0.04260500652078902,0.04260500652078902,0.0,0.0,1.0565455230411218,0.0,0.0132,0.9969467896317533,0.017799999999999927,0.0012494828603288528,False,,0.05705448938111787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9460250252430015
close_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,984.0,8859.0,False,False,0.0,0.0,1.001133946,1.0013136004,0.012202223137550898,0.012174558089080124,0.9595940000000001,0.9481720000000001,1.04535,1.05059,0.014723087584960598,0.014723087584960598,0.010857763300088625,0.010857763300088625,0.9977327861360467,0.9738793236560265,0.0203,0.8417341030702168,0.00033925799999999826,0.011385974362386598,False,,0.05726682524743582,0.9733143599999999,0.9726419799999999,0.9807255,0.9814375999999998,0.9930725,0.9933960000000001,1.001141,1.001316,1.00919,1.0090925,1.0215421,1.021496,1.03134748,1.03124456,0.9458350305902832
garman_klass_vol_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.927093108750283e-06,5.913477489772745e-06,2.0600247613829814e-06,2.0778188769708557e-06,2.4557030919788486e-06,2.2940034108103863e-06,1.1650243058564022e-05,1.2058154680097695e-05,-0.0066094411209678215,0.0066094411209678215,-0.023085344325065548,0.023085344325065548,1.0086373267370838,0.9865355644182857,0.0203,0.8417341030702168,4.349684915736279e-08,0.007357757195046684,False,,0.057352542641080057,2.6880340094837904e-06,2.667568588365367e-06,3.0314298336233023e-06,2.9970211878760114e-06,4.0988297276122875e-06,4.125218036505874e-06,5.774574958786322e-06,5.694533292470583e-06,7.566035678856723e-06,7.545741003106807e-06,9.431315416859322e-06,9.498301615310657e-06,1.0195657348743982e-05,1.045702326016423e-05,0.9457583536917369
atr_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,512.0,1148.0,False,False,0.0,0.0,0.003947450000000002,0.00395882,0.0009224359791528289,0.0009622536312246787,0.001700000000000007,0.0018000000000000238,0.007274999999999976,0.008050000000000002,0.012326058658417268,0.012326058658417268,-0.018867924514060264,0.018867924514060264,1.043165761016014,1.018867923759338,0.0195,0.8742385219329499,3.5739999999999356e-05,0.007191248089389312,False,,0.05788523126186684,0.002224499999999978,0.002225000000000032,0.002574999999999994,0.0025500000000000522,0.003250000000000003,0.0032250000000000334,0.0039000000000000146,0.0038750000000000173,0.004574999999999975,0.004574999999999996,0.005576249999999993,0.005674999999999986,0.006300499999999917,0.00655,0.945282125554565
t11_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.009,0.0045,44.921,44.4864,12.285018546208251,12.57186621874502,0.0,0.0,50.0,50.0,-0.035376421970001765,0.035376421970001765,0.0,0.0,1.0233493886441287,0.0,0.0224,0.7445237197849787,0.47120000000000006,0.00027180604609443554,False,,0.0580482280160962,1.0,2.0,10.950000000000003,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9451365008900019
close_kurt_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.5892833145338435,-0.5843680966302292,0.7291091175137797,0.7431602498618576,-1.80633456171843,-1.8551903363914266,3.2870879758918106,5.8851861055024255,0.00674140232996708,0.00674140232996708,0.023038615396468728,0.023038615396468728,1.0192716453676676,1.0307126708900531,0.0193,0.8818551543971647,0.020132506890648966,0.009307770404583273,False,,0.05838778813101908,-1.63993167529789,-1.6646165677464029,-1.4871191864842164,-1.4763837675988385,-1.082989098898914,-1.0927105559945487,-0.7477775510855078,-0.7289318825877129,-0.2649855785718871,-0.24958396275978223,0.8579526242151742,0.7827993742358021,1.904390301520791,2.0415615323930862,0.9448332749245675
return_std_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0026763111779468424,0.0026612762051674865,0.0005484964164727134,0.0005372516659282885,0.0014564985103599935,0.001244272558577811,0.004440303149990596,0.004601781094736297,-0.027411250648877512,0.027411250648877512,-0.0032643096229401703,0.0032643096229401703,0.9794989517046676,0.9867872803304067,0.0228,0.7247128520509065,1.7627755572575974e-05,0.005178766981071349,False,,0.058654327252889035,0.0016817355622132208,0.0016524009055961357,0.0018702822492805478,0.0018476003894264937,0.002251500951793709,0.002234640193057174,0.0026365075708099524,0.0026338006969556186,0.003080734132386253,0.0030529169490806107,0.003614079443703969,0.0035714116907646825,0.0038924223209890465,0.0038947504405778886,0.9445953927141718
realized_vol_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.018924377824915694,0.018818064512843312,0.003878455355443764,0.003798942961816625,0.010298999734636563,0.008798335638147059,0.03139768467882338,0.0325395061762409,-0.02741125069178647,0.02741125069178647,-0.0032643096263196537,0.0032643096263196537,0.9794989532379083,0.9867872813521138,0.0228,0.7247128520509065,0.0001246470550246742,0.005178766981071349,False,,0.058654327299177474,0.011891666202035394,0.011684238855858198,0.013224892611991043,0.013064507642863798,0.015920515908612976,0.015801292340227438,0.01864292381969389,0.018623783331111733,0.021784079960431746,0.021587382770942454,0.025555400823899822,0.025253694249486203,0.027523582184132353,0.02754004447561919,0.9445953926728704
t44_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.978,0.9762,0.004275772187247464,0.004188868561367391,0.03559816915261401,0.032758475546079906,0.0,0.0,0.5,0.5,-0.0024412386351967794,0.0024412386351967794,0.0,0.0,0.9202292231580732,0.0,0.0028,1.0,0.0005989331072523564,0.05350336189598991,False,,0.058744600531186686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13665292629739165,0.15831838468952658,0.9445148523055383
t35_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.869,0.8565,0.14,0.157,0.3722076551315657,0.3999587437469894,0.0,0.0,2.0,3.0,0.04567342924192481,0.04567342924192481,0.0,0.0,1.0745580813068982,0.0,0.0125,0.9986467327768913,0.016999999999999904,0.0012675607578478936,False,,0.05944098999977271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.9438940058381302
return_std_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0026294238313757474,0.0026355561501290774,0.0006608815844167162,0.0006379847726340601,0.0010526376980422698,0.0008977283538612204,0.005100562009122725,0.005336371319027897,0.009278997763968995,0.009278997763968995,0.015756297178708772,0.015756297178708772,0.9653541371284864,0.9909716085695204,0.0234,0.6945792581994921,2.2920224990334053e-05,0.011093679890220559,False,,0.05952897483289833,0.0013876151084659862,0.0014192061034437365,0.0016642307249072367,0.0016915847344229843,0.0021516757821488765,0.002161000901978659,0.0025661836787705533,0.0025804249000273907,0.0030555189300380294,0.0030566838011278834,0.0038171687659740534,0.003772686433098685,0.0043055317946087855,0.0042361989201028455,0.9438156235016726
realized_vol_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.011759140857228232,0.011786565420412518,0.002955552295667086,0.0028531546404390123,0.004707538897002825,0.004014763249125349,0.02281040675170263,0.023864978045053192,0.009278997774869902,0.009278997774869902,0.015756297192243775,0.015756297192243775,0.9653541382625692,0.9909716094207556,0.0234,0.6945792581994921,0.00010250236227595282,0.011093679890220559,False,,0.059528974857334244,0.006205603418271379,0.006346882642765586,0.007442666062272668,0.007564996911741443,0.009622586628849834,0.009664289832525284,0.011476322296962882,0.01154001097458869,0.013664696068204918,0.013669905530088792,0.01707089768461394,0.01687196664439974,0.019254923544063815,0.018944857503122327,0.9438156234799054
close_std_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.007973239147893961,0.00794679759134541,0.0037702831722776116,0.0037447280663914654,0.0022282197524719502,0.0016817143827969488,0.02714357623107621,0.03168447762626014,-0.007013148703513491,0.007013148703513491,0.024643290285107335,0.024643290285107335,0.99322196617292,0.9527682886550284,0.0205,0.8331426633515289,9.10593138229871e-05,0.007492081358596805,False,,0.059648520347217626,0.0028802175227654525,0.002742223717595793,0.003571763088380056,0.0034988328824261585,0.005225489921734525,0.005221918776023156,0.007016514775085143,0.007134254727599764,0.010003259088424532,0.009774025729511924,0.015265529689851952,0.015355267364091027,0.02043834778431217,0.02010395316923514,0.943709145814055
t32_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,54.0,214.0,False,False,0.846,0.8322,0.031298829274754116,0.03497278442949651,0.09161415245018185,0.10007837990203226,0.0,0.0,0.5660515108337201,1.1080280837336534,0.040102484784762055,0.040102484784762055,0.0,0.0,1.0923899553113336,0.0,0.0194,0.8780738890065775,0.0037710700580824642,0.0003389701016037655,False,,0.05984145488636582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23678874514676668,0.2744058180470132,0.4524274449663668,0.475614712250357,0.9435373521101024
sma_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,977.0,7868.0,False,False,0.0,0.0,1.0017882299999998,1.0022715604999999,0.018244732913808195,0.01818230086660707,0.94939,0.924885,1.063635,1.0760049999999999,0.026491508659343212,0.026491508659343212,0.006763182922684005,0.006763182922684005,0.9965780782600302,0.9988904152594782,0.0216,0.7831506804329893,0.0006543094999999998,0.005168928672084393,False,,0.06002362025411161,0.9596448000000001,0.95890905,0.9715809999999999,0.97290825,0.9897625,0.99047,1.0019575,1.0021175000000002,1.01342,1.01410125,1.0315005,1.03211825,1.0476647,1.04641585,0.9433752049414498
close_mean_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,985.0,8414.0,False,False,0.0,0.0,1.00178823,1.0022715604999999,0.0182447329138082,0.01818230086660707,0.94939,0.924885,1.0636349999999999,1.0760049999999999,0.026491508659331038,0.026491508659331038,0.006763182922674715,0.006763182922674715,0.99657807826003,0.9988904152594923,0.0216,0.7831506804329893,0.0006543094999999944,0.005181601353101855,False,,0.06003629293510761,0.9596447999999999,0.9589090499999998,0.9715810000000001,0.9729082499999999,0.9897625000000001,0.99047,1.0019575,1.0021175,1.0134199999999998,1.01410125,1.0315005,1.03211825,1.0476647,1.04641585,0.9433639269379402
t43_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,22.0,50.0,False,False,0.0,0.0004,49.235,49.4499,5.231935411312733,4.260528746590035,1.0,0.0,50.0,50.0,0.04107466608538253,0.04107466608538253,0.0,0.0,0.8143312964791017,0.0,0.0072,0.9999999998699358,0.2157,0.012025531571357826,False,,0.060300197656740356,12.99,22.99000000000001,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9431291272132142
close_std_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9993.0,False,False,0.0,0.0,0.0034841690913333407,0.0035055058692765877,0.0016695874536132179,0.0016860288988003534,0.000686051504383363,0.0005680375574437523,0.012394192188279153,0.013247226124740202,0.012779670740991482,0.012779670740991482,-0.011224872275805285,0.011224872275805285,1.0098476088459496,0.9563628344355203,0.0224,0.7445237197849787,5.149952947191682e-05,0.014837711374978682,False,,0.061242254391775455,0.0010008378554003622,0.0011077263742830144,0.0014539428012404771,0.0014813113541455266,0.002289401888046042,0.002300338139395057,0.0031609151445624022,0.0031372758882977445,0.00439537295592057,0.004314410600063103,0.0065568619646149805,0.006818618147190119,0.009048765063987935,0.008975051096833093,0.94229191860922
t20_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,5.0,False,False,0.804,0.789,0.214,0.2344,0.4521154812748712,0.4790402780130246,0.0,0.0,2.0,4.0,0.045121215363895836,0.045121215363895836,0.0,0.0,1.059552919225795,0.0,0.015,0.985208072303917,0.020399999999999974,0.00119374917379717,False,,0.06131496453769301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9422273626713615
atr_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,983.0,7948.0,False,False,0.0,0.0,0.0039545,0.003945475918367348,0.000720631208308927,0.0007157360115923512,0.00255714285714285,0.002393877551020403,0.006040816326530626,0.00599795918367348,-0.012522468519377345,0.012522468519377345,-0.018464120840888033,0.018464120840888033,0.9932070695060929,0.9702056223661041,0.0178,0.9314845544602923,1.749755102040849e-05,0.013588147127080447,False,,0.06237473648734583,0.0026816122448979516,0.0026632653061224704,0.0028530612244897966,0.0028489795918367334,0.003327551020408167,0.003340816326530604,0.003954081632653073,0.003931632653061223,0.0045433673469387785,0.004520408163265312,0.005089897959183668,0.005081632653061232,0.005357163265306112,0.0053898571428571355,0.9412874437379951
t47_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,49.0,False,False,0.0,0.0009,49.452,49.4263,4.203018125271573,4.465194520534421,2.0,0.0,50.0,50.0,-0.006114653621279307,0.006114653621279307,0.0,0.0,1.0623781262529877,0.0,0.0021,1.0,0.051699999999999996,0.054800655601163074,False,,0.06301530922244239,25.93,21.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9407202241814036
vol_during_headline_candles,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0026428436332614157,0.0026318430764394555,0.0007142731088122944,0.0006908761132479052,0.0006784950571324293,0.00014107140485612678,0.0053010073107262546,0.006192864661341529,-0.01540105132174315,0.01540105132174315,-0.002677827650118877,0.002677827650118877,0.9672436267822853,0.9667574292944857,0.0258,0.5731119778023338,3.7189400913406286e-05,0.019403290366131195,False,,0.06328216933799323,0.0011819829064271467,0.0013175459638942843,0.001580746793197549,0.0016157329238263988,0.0021470459646990288,0.0021273819727731045,0.002571037643079514,0.0025684333198990293,0.0031195966729910046,0.0030676025963467437,0.0038608210044234125,0.0038615837696695174,0.0044299602626884415,0.004475719322267594,0.9404841243812138
t10_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,70.0,279.0,False,False,0.784,0.7933,0.04907516051046932,0.0439966840280535,0.12081706553071478,0.11060176386708215,0.0,0.0,0.9696596689557312,0.846023822591216,-0.042034429987729736,0.042034429987729736,0.0,0.0,0.9154481892133766,0.0,0.02,0.8542864267989009,0.005078476482415821,0.001519111964278616,False,,0.06355354195200835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523440448593567,0.32348347231542707,0.5000655015972661,0.5,0.9402441537307427
t20_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.005,0.0042,45.003,44.4651,11.969890110993887,12.68050714743506,0.0,0.0,50.0,50.0,-0.04493775590353289,0.04493775590353289,0.0,0.0,1.059367047637926,0.0,0.0177,0.9342881454728381,0.5405,0.002135551149192963,False,,0.06477330705272585,1.0,1.0,13.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9391670446435051
slope_pvalue_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.06409660143688437,0.06987085999403304,0.18033649190039064,0.19012570166431758,1.1100713958416148e-35,3.9400919262448886e-43,0.9845314483918766,0.9987880567155392,0.03201935723750292,0.03201935723750292,-3.578844446942323e-05,3.578844446942323e-05,1.05428302203128,1.586799957176053,0.0253,0.5981889374739008,0.005774329164789461,0.0075202857422456216,False,,0.06487543142421796,7.850049063588404e-30,4.8209566594270034e-32,1.2314731723082943e-24,1.161615411408146e-25,9.114526756186691e-15,4.092472346921823e-15,1.8610458570584596e-07,7.012169046593724e-08,0.0032407917394548795,0.005142488194959938,0.5187095913382337,0.5724513403542989,0.8916751774208711,0.9180753044498582,0.9390769760389248
bollinger_upper_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.011881190451637,1.0122461512722225,0.01898381626138366,0.019270920170435264,0.9558878596471913,0.9366685699812709,1.0897269245421963,1.0945756601758434,0.01922483949176949,0.01922483949176949,0.02000451714063132,0.02000451714063132,1.015123613929013,1.010953498106426,0.0204,0.8374599295210575,0.0005907278347837861,0.005927157386695527,False,,0.06555651401909633,0.970209747707991,0.9689605600879476,0.9813692170079636,0.981834847249971,0.999404397321205,0.9995285283940742,1.0110106704451787,1.0115008743109115,1.0239090560573652,1.0243015988643105,1.0437284386689354,1.0456656625059517,1.0628242786095399,1.061352147297673,0.938476736656765
slope_pvalue_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.17382437668032746,0.16831941022737762,0.2664962483622258,0.26285018758951323,1.904595461874294e-09,7.425433211164839e-10,0.9999999999999895,0.999999999999992,-0.020656825327787554,0.020656825327787554,-0.015313471394600419,0.015313471394600419,0.9863185286993493,0.9337923709848087,0.025,0.6133441662689659,0.005621682103339394,0.004931146508708384,False,,0.06590144323109637,2.5780206095174443e-07,5.621606531859674e-07,6.699689689164281e-06,1.012927785288144e-05,0.0014226183861095775,0.0012085766224107688,0.02646466964487202,0.022692102057117372,0.24777875087410667,0.23125405368595905,0.8259504330493896,0.807422891438918,0.9657921903062129,0.9653079934855152,0.938173042498819
t3_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.005,0.0049,44.032,44.6175,13.1253667092105,12.472423577035398,0.0,0.0,50.0,50.0,0.044608277465428385,0.044608277465428385,0.0,0.0,0.9502533417433693,0.0,0.0191,0.8892514542479181,0.5854999999999999,0.0022406114990326047,False,,0.065948888964461,2.0,2.0,10.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9381312841101336
t33_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.851,0.8352,0.161,0.181,0.41382393629447084,0.42785196707573175,0.0,0.0,5.0,3.0,0.048329732153821005,0.048329732153821005,0.0,0.0,1.0338985485127783,0.0,0.0158,0.9749328480454394,0.02399999999999991,0.0018885301230036106,False,,0.06601826227682461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.9380702333036759
close_skew_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.017103395569000607,-0.006833503312933548,0.6420037565965481,0.6482045134585847,-2.6357067800153744,-2.9781476443238795,2.018450429960767,2.908314032476447,0.01599662330715135,0.01599662330715135,-0.014028886512604673,0.014028886512604673,1.00965844326815,1.0451401553239277,0.0275,0.4905420549912557,0.024852920402247708,0.008738643619246464,False,,0.0662641534390025,-1.5439261033593292,-1.5408367129682274,-1.0654293810209794,-1.0712696388940521,-0.4203952572260893,-0.4373699687686856,-0.0028260979679547117,-0.014344815819105676,0.4006761685629496,0.4207647487135542,0.9896355603922891,1.0562121768622008,1.6099691905122362,1.5654116228764696,0.9378539049397075
close_min_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,389.0,652.0,False,False,0.0,0.0,0.9866545,0.98694747,0.012376272131052302,0.012217033485663324,0.93,0.9102,1.0075,1.0083,0.023671909996332403,0.023671909996332403,-0.0059880239517365675,0.0059880239517365675,0.9871335532468959,0.9341317364710043,0.0262,0.553263504219637,0.0004909700000000007,0.011278633361230741,False,,0.06713856730929971,0.9512970000000001,0.9488,0.962785,0.9632,0.9792,0.9805,0.9898,0.9897,0.9959,0.9961,1.0012,1.0013,1.004503,1.004,0.9370854269857531
t10_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.004,0.0043,43.927,44.5295,13.322130090572983,12.609624499286301,0.0,0.0,50.0,50.0,0.045225500419508395,0.045225500419508395,0.0,0.0,0.9465171420453391,0.0,0.0202,0.845964014032807,0.6079,0.0019932713796256517,False,,0.06741877179913404,2.0,2.0,8.0,10.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9368394358612414
t19_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.003,0.0049,44.921,44.3847,12.164651155612221,12.625911740334933,0.0,0.0,50.0,50.0,-0.04408675539803938,0.04408675539803938,0.0,0.0,1.0379181103363468,0.0,0.0223,0.7494314138150249,0.5363,0.0011001019390810358,False,,0.06748685733712041,2.99,2.0,12.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.936779683165872
